Prompt_Type,Pair_Index,Step_Index,Token_ID,Token_Text,Prefix_Text,Generated_Text,Species_ID,Species_Name,Occupation,Delta_Occupation,Grounded_Baseline_Occupation,Grounded_Deviation,Mode_Activation_Shift,Top_Token_Confidence,Spin_t,Mass_t,Mass_Lat_t,Momentum_t,Helicity_t,Group_Velocity_t,FP_Layer_t,gamma_t,Z_t,Resonance_Width_t,Fusion_Strength_t,Fusion_Rate_t
grounded_factual,0,2,482,ine,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine", the Seine,4,I_4,76.41019439697266,1.817535400390625,72.66182022094726,3.7483741760253935,2.089716671382125,0.9998207688331604,1.5838505029678345,0.09886574000120163,0.01508777029812336,2.094395160675049,1.5838505029678345,0.006443764548748732,35.0,0.739591658115387,14.630752563476562,3.141592653589793,0.0,0.0
grounded_factual,0,2,482,ine,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine", the Seine,1,I_1,76.01482391357422,0.48130035400390625,73.10764427185059,2.90717964172363,1.7111791309463318,0.9998207688331604,1.5838505029678345,0.09886574000120163,0.01508777029812336,2.094395160675049,1.5838505029678345,0.006443764548748732,35.0,0.739591658115387,14.630752563476562,3.141592653589793,0.0,0.0
grounded_factual,0,2,482,ine,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine", the Seine,3,I_3,69.65338897705078,-0.18914794921875,66.12042789459228,3.532961082458499,1.9927807792770227,0.9998207688331604,1.5838505029678345,0.09886574000120163,0.01508777029812336,2.094395160675049,1.5838505029678345,0.006443764548748732,35.0,0.739591658115387,14.630752563476562,3.141592653589793,0.0,0.0
grounded_factual,0,2,482,ine,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine", the Seine,2,I_2,68.99667358398438,0.33553314208984375,67.38870601654052,1.6079675674438505,1.126533697520431,0.9998207688331604,1.5838505029678345,0.09886574000120163,0.01508777029812336,2.094395160675049,1.5838505029678345,0.006443764548748732,35.0,0.739591658115387,14.630752563476562,3.141592653589793,0.0,0.0
grounded_factual,0,2,482,ine,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine", the Seine,0,I_0,44.992530822753906,-0.7254142761230469,40.79948558807373,4.193045234680177,2.333646558125551,0.9998207688331604,0.1502610743045807,0.08939933776855469,0.0003280316013842821,2.094395160675049,0.0,0.0010495376773178577,13.0,1.1920703649520874,12.030158996582031,3.141592653589793,0.0,0.0
grounded_factual,0,3,10948, River,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River", the Seine River,4,I_4,76.27935791015625,-0.13083648681640625,72.37212753295898,3.9072303771972656,2.1608208166556904,0.9557361602783203,1.314928650856018,0.09486660361289978,0.05483635514974594,2.094395160675049,1.314928650856018,0.00979140866547823,30.0,0.7417789101600647,13.985540390014648,3.141592653589793,0.0,0.0
grounded_factual,0,3,10948, River,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River", the Seine River,1,I_1,76.14366149902344,0.12883758544921875,73.36103286743165,2.782628631591791,1.6547500311332268,0.9557361602783203,1.314928650856018,0.09486660361289978,0.05483635514974594,2.094395160675049,1.314928650856018,0.00979140866547823,30.0,0.7417789101600647,13.985540390014648,3.141592653589793,0.0,0.0
grounded_factual,0,3,10948, River,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River", the Seine River,2,I_2,68.65980529785156,-0.3368682861328125,67.98453636169434,0.6752689361572237,0.7064381681876715,0.9557361602783203,1.314928650856018,0.09486660361289978,0.05483635514974594,2.094395160675049,1.314928650856018,0.00979140866547823,30.0,0.7417789101600647,13.985540390014648,3.141592653589793,0.0,0.0
grounded_factual,0,3,10948, River,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River", the Seine River,3,I_3,68.42582702636719,-1.2275619506835938,66.2034984588623,2.2223285675048885,1.4026150022941206,0.9557361602783203,1.314928650856018,0.09486660361289978,0.05483635514974594,2.094395160675049,1.314928650856018,0.00979140866547823,30.0,0.7417789101600647,13.985540390014648,3.141592653589793,0.0,0.0
grounded_factual,0,3,10948, River,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River", the Seine River,0,I_0,43.38719177246094,-1.6053390502929688,40.34289722442627,3.044294548034671,1.543593877766734,0.9557361602783203,0.18567557632923126,0.24605344235897064,0.00022433088452089578,2.094395160675049,0.0,0.024267278611660004,12.0,1.1620792150497437,10.403722763061523,0.205453932923124,0.0,0.0
grounded_factual,0,4,11,",","Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River,"," the Seine River,",1,I_1,76.18031311035156,0.036651611328125,73.5567195892334,2.623593521118167,1.5728582456456979,0.9930151700973511,1.293063998222351,0.10929780453443527,0.06327251344919205,2.094395160675049,1.293063998222351,0.0025955403689295053,35.0,0.616872251033783,19.196847915649414,3.141592653589793,0.0,0.0
grounded_factual,0,4,11,",","Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River,"," the Seine River,",4,I_4,75.42347717285156,-0.8558807373046875,72.63392524719238,2.7895519256591825,1.647539527689155,0.9930151700973511,1.293063998222351,0.10929780453443527,0.06327251344919205,2.094395160675049,1.293063998222351,0.0025955403689295053,35.0,0.616872251033783,19.196847915649414,3.141592653589793,0.0,0.0
grounded_factual,0,4,11,",","Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River,"," the Seine River,",2,I_2,68.90766143798828,0.24785614013671875,68.52981319427491,0.3778482437133732,0.5622728708135408,0.9930151700973511,1.293063998222351,0.10929780453443527,0.06327251344919205,2.094395160675049,1.293063998222351,0.0025955403689295053,35.0,0.616872251033783,19.196847915649414,3.141592653589793,0.0,0.0
grounded_factual,0,4,11,",","Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River,"," the Seine River,",3,I_3,68.2100601196289,-0.21576690673828125,66.622723197937,1.5873369216919002,1.1065427759038782,0.9930151700973511,1.293063998222351,0.10929780453443527,0.06327251344919205,2.094395160675049,1.293063998222351,0.0025955403689295053,35.0,0.616872251033783,19.196847915649414,3.141592653589793,0.0,0.0
grounded_factual,0,4,11,",","Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River,"," the Seine River,",0,I_0,42.407596588134766,-0.9795951843261719,39.66270627975464,2.7448903083801284,1.6750875743972615,0.9930151700973511,0.16906145215034485,0.09668838232755661,0.00030878628604114056,2.094395160675049,0.0,0.0213762354105711,12.0,1.1122441291809082,15.471291542053223,3.141592653589793,0.0,0.0
grounded_factual,0,5,279, the,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the"," the Seine River, the",1,I_1,76.01754760742188,-0.1627655029296875,73.2204776763916,2.797069931030279,1.37434232438304,0.9914088845252991,1.3257862329483032,0.24605344235897064,0.03186733275651932,2.094395160675049,1.3257862329483032,0.008573458530008793,14.0,0.5789141654968262,9.910348892211914,0.20861422515886138,0.0,0.0
grounded_factual,0,5,279, the,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the"," the Seine River, the",4,I_4,75.6528549194336,0.22937774658203125,73.1192527770996,2.53360214233399,1.25578181946971,0.9914088845252991,1.3257862329483032,0.24605344235897064,0.03186733275651932,2.094395160675049,1.3257862329483032,0.008573458530008793,14.0,0.5789141654968262,9.910348892211914,0.20861422515886138,0.0,0.0
grounded_factual,0,5,279, the,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the"," the Seine River, the",2,I_2,68.55467987060547,-0.3529815673828125,67.92364139556885,0.6310384750366183,0.39962816918589256,0.9914088845252991,1.3257862329483032,0.24605344235897064,0.03186733275651932,2.094395160675049,1.3257862329483032,0.008573458530008793,14.0,0.5789141654968262,9.910348892211914,0.20861422515886138,0.0,0.0
grounded_factual,0,5,279, the,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the"," the Seine River, the",3,I_3,68.28987121582031,0.07981109619140625,66.36482391357421,1.9250473022460994,0.9819321414301592,0.9914088845252991,1.3257862329483032,0.24605344235897064,0.03186733275651932,2.094395160675049,1.3257862329483032,0.008573458530008793,14.0,0.5789141654968262,9.910348892211914,0.20861422515886138,0.0,0.0
grounded_factual,0,5,279, the,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the"," the Seine River, the",0,I_0,41.39548110961914,-1.012115478515625,38.39763879776001,2.997842311859131,1.5150266739199332,0.9914088845252991,0.1430365890264511,0.24605344235897064,0.00020993119687773287,2.094395160675049,0.0,0.009649061597883701,30.0,1.0822819471359253,9.906743049621582,0.20861422515886138,0.0,0.0
grounded_factual,0,6,6364, English,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the English"," the Seine River, the English",4,I_4,76.9195785522461,1.2667236328125,73.674564743042,3.245013809204096,1.85808596303039,0.6640253663063049,1.5424919128417969,0.08076313138008118,0.11094345897436142,2.094395160675049,1.5424919128417969,0.005110106430947781,35.0,0.7155601382255554,9.899232864379883,3.141592653589793,0.0,0.0
grounded_factual,0,6,6364, English,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the English"," the Seine River, the English",1,I_1,76.35508728027344,0.3375396728515625,73.21043968200684,3.1446475982666016,1.8129211681085178,0.6640253663063049,1.5424919128417969,0.08076313138008118,0.11094345897436142,2.094395160675049,1.5424919128417969,0.005110106430947781,35.0,0.7155601382255554,9.899232864379883,3.141592653589793,0.0,0.0
grounded_factual,0,6,6364, English,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the English"," the Seine River, the English",3,I_3,68.97872161865234,0.6888504028320312,66.29974575042725,2.678975868225095,1.6033688895898397,0.6640253663063049,1.5424919128417969,0.08076313138008118,0.11094345897436142,2.094395160675049,1.5424919128417969,0.005110106430947781,35.0,0.7155601382255554,9.899232864379883,3.141592653589793,0.0,0.0
grounded_factual,0,6,6364, English,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the English"," the Seine River, the English",2,I_2,68.42183685302734,-0.132843017578125,67.41255016326905,1.009286689758298,0.8520087592797811,0.6640253663063049,1.5424919128417969,0.08076313138008118,0.11094345897436142,2.094395160675049,1.5424919128417969,0.005110106430947781,35.0,0.7155601382255554,9.899232864379883,3.141592653589793,0.0,0.0
grounded_factual,0,6,6364, English,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the English"," the Seine River, the English",0,I_0,41.177772521972656,-0.21770858764648438,38.692678451538086,2.4850940704345703,1.5603823797898837,0.6640253663063049,0.17852360010147095,0.1000010073184967,0.0005980328423902392,2.094395160675049,0.0,-0.00823458656668663,29.0,1.1293063163757324,15.399872779846191,3.141592653589793,0.0,0.0
grounded_factual,0,7,13434, Channel,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the English Channel"," the Seine River, the English Channel",4,I_4,77.1774673461914,0.2578887939453125,73.39312362670898,3.784343719482422,1.8300009901805472,0.9998132586479187,1.462375521659851,0.24605344235897064,0.008248213678598404,2.094395160675049,1.462375521659851,5.907046215725131e-06,34.0,0.72478848695755,8.699418067932129,0.17659451363856554,0.0,0.0
grounded_factual,0,7,13434, Channel,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the English Channel"," the Seine River, the English Channel",1,I_1,75.88349151611328,-0.47159576416015625,72.60189247131348,3.2815990447998047,1.6037658865733693,0.9998132586479187,1.462375521659851,0.24605344235897064,0.008248213678598404,2.094395160675049,1.462375521659851,5.907046215725131e-06,34.0,0.72478848695755,8.699418067932129,0.17659451363856554,0.0,0.0
grounded_factual,0,7,13434, Channel,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the English Channel"," the Seine River, the English Channel",3,I_3,68.26709747314453,-0.7116241455078125,65.75649662017823,2.5106008529663058,1.2568167002482948,0.9998132586479187,1.462375521659851,0.24605344235897064,0.008248213678598404,2.094395160675049,1.462375521659851,5.907046215725131e-06,34.0,0.72478848695755,8.699418067932129,0.17659451363856554,0.0,0.0
grounded_factual,0,7,13434, Channel,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the English Channel"," the Seine River, the English Channel",2,I_2,67.0923843383789,-1.3294525146484375,66.51273250579834,0.5796518325805664,0.387889641074712,0.9998132586479187,1.462375521659851,0.24605344235897064,0.008248213678598404,2.094395160675049,1.462375521659851,5.907046215725131e-06,34.0,0.72478848695755,8.699418067932129,0.17659451363856554,0.0,0.0
grounded_factual,0,7,13434, Channel,"Explain in detail the geographical location of Paris, including its position relative to major bodies of water and neighboring historical regions: the Seine River, the English Channel"," the Seine River, the English Channel",0,I_0,42.45473861694336,1.2769660949707031,38.563222312927245,3.8915163040161147,1.9275524862483233,0.9998132586479187,0.19313311576843262,0.24605344235897064,0.0005804968532174826,2.094395160675049,0.0,-0.01134421955794096,18.0,1.2048068046569824,9.07925033569336,0.18981452621527894,0.0,0.0
grounded_factual,1,0,279, the,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the", the,4,I_4,80.1831283569336,80.1831283569336,72.83410205841065,7.3490262985229435,3.437680607566871,0.26017341017723083,1.2418818473815918,0.24605344235897064,0.026221517473459244,2.094395160675049,1.2418818473815918,0.04350125789642334,33.0,0.724296510219574,9.32586669921875,0.21281105855742863,0.0,0.0
grounded_factual,1,0,279, the,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the", the,1,I_1,75.81265258789062,75.81265258789062,73.49570999145507,2.3169425964355526,1.1732429416275445,0.26017341017723083,1.2418818473815918,0.24605344235897064,0.026221517473459244,2.094395160675049,1.2418818473815918,0.04350125789642334,33.0,0.724296510219574,9.32586669921875,0.21281105855742863,0.0,0.0
grounded_factual,1,0,279, the,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the", the,3,I_3,68.44974517822266,68.44974517822266,66.63245792388916,1.8172872543334933,0.9483980376816178,0.26017341017723083,1.2418818473815918,0.24605344235897064,0.026221517473459244,2.094395160675049,1.2418818473815918,0.04350125789642334,33.0,0.724296510219574,9.32586669921875,0.21281105855742863,0.0,0.0
grounded_factual,1,0,279, the,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the", the,2,I_2,66.28038024902344,66.28038024902344,66.98306865692139,-0.7026884078979521,0.13061877323154586,0.26017341017723083,1.2418818473815918,0.24605344235897064,0.026221517473459244,2.094395160675049,1.2418818473815918,0.04350125789642334,33.0,0.724296510219574,9.32586669921875,0.21281105855742863,0.0,0.0
grounded_factual,1,0,279, the,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the", the,0,I_0,45.5216064453125,45.5216064453125,41.84414558410644,3.6774608612060575,1.8345624156094007,0.26017341017723083,0.27085521817207336,0.24605344235897064,0.0004036063328385353,2.094395160675049,0.03835099935531616,0.029349027201533318,14.0,1.2151590585708618,9.7361478805542,0.21281105855742863,0.0,0.0
grounded_factual,1,1,8176, Amazon,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon", the Amazon,4,I_4,80.58927154541016,0.4061431884765625,72.6595085144043,7.929763031005862,3.686900148701844,0.895450234413147,1.3212356567382812,0.24605344235897064,0.010119295679032803,2.094395160675049,1.3212356567382812,0.0491357296705246,27.0,0.5958769917488098,9.615766525268555,0.22011069220478668,0.0,0.0
grounded_factual,1,1,8176, Amazon,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon", the Amazon,1,I_1,74.58969116210938,-1.22296142578125,73.05324783325196,1.5364433288574162,0.8099062827350425,0.895450234413147,1.3212356567382812,0.24605344235897064,0.010119295679032803,2.094395160675049,1.3212356567382812,0.0491357296705246,27.0,0.5958769917488098,9.615766525268555,0.22011069220478668,0.0,0.0
grounded_factual,1,1,8176, Amazon,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon", the Amazon,3,I_3,66.99352264404297,-1.4562225341796875,66.23784198760987,0.7556806564330998,0.4585630801441002,0.895450234413147,1.3212356567382812,0.24605344235897064,0.010119295679032803,2.094395160675049,1.3212356567382812,0.0491357296705246,27.0,0.5958769917488098,9.615766525268555,0.22011069220478668,0.0,0.0
grounded_factual,1,1,8176, Amazon,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon", the Amazon,2,I_2,65.6521987915039,-0.6281814575195312,66.99109630584717,-1.3388975143432589,0.11850678474920524,0.895450234413147,1.3212356567382812,0.24605344235897064,0.010119295679032803,2.094395160675049,1.3212356567382812,0.0491357296705246,27.0,0.5958769917488098,9.615766525268555,0.22011069220478668,0.0,0.0
grounded_factual,1,1,8176, Amazon,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon", the Amazon,0,I_0,44.58420944213867,-0.9373970031738281,41.22926197052002,3.354947471618651,1.6870942774535962,0.895450234413147,0.2567501664161682,0.24605344235897064,0.00048520101699978113,2.094395160675049,0.03842143714427948,0.019331686198711395,31.0,1.184488296508789,10.109941482543945,0.22011069220478668,0.0,0.0
grounded_factual,1,2,10948, River,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon River", the Amazon River,4,I_4,79.135986328125,-1.4532852172851562,72.66182022094726,6.474166107177737,3.0292281478886514,0.755109429359436,1.2905826568603516,0.24605344235897064,0.02723729982972145,2.094395160675049,1.2905826568603516,0.01029668003320694,33.0,0.5998542904853821,11.130983352661133,0.1895995425628556,0.0,0.0
grounded_factual,1,2,10948, River,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon River", the Amazon River,1,I_1,74.39214324951172,-0.19754791259765625,73.10764427185059,1.28449897766113,0.6938779396061778,0.755109429359436,1.2905826568603516,0.24605344235897064,0.02723729982972145,2.094395160675049,1.2905826568603516,0.01029668003320694,33.0,0.5998542904853821,11.130983352661133,0.1895995425628556,0.0,0.0
grounded_factual,1,2,10948, River,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon River", the Amazon River,3,I_3,66.64602661132812,-0.34749603271484375,66.12042789459228,0.5255987167358427,0.35237282218979854,0.755109429359436,1.2905826568603516,0.24605344235897064,0.02723729982972145,2.094395160675049,1.2905826568603516,0.01029668003320694,33.0,0.5998542904853821,11.130983352661133,0.1895995425628556,0.0,0.0
grounded_factual,1,2,10948, River,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon River", the Amazon River,2,I_2,65.49893188476562,-0.15326690673828125,67.38870601654052,-1.8897741317748995,0.11585339965866936,0.755109429359436,1.2905826568603516,0.24605344235897064,0.02723729982972145,2.094395160675049,1.2905826568603516,0.01029668003320694,33.0,0.5998542904853821,11.130983352661133,0.1895995425628556,0.0,0.0
grounded_factual,1,2,10948, River,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon River", the Amazon River,0,I_0,44.224037170410156,-0.3601722717285156,40.79948558807373,3.424551582336427,1.9858850824581935,0.755109429359436,0.24297425150871277,0.09006794542074203,0.00014476153592113405,2.094395160675049,0.044419802725315094,0.035496894270181656,19.0,1.171674132347107,11.742071151733398,3.141592653589793,0.0,0.0
grounded_factual,1,3,57209, basin,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon River basin", the Amazon River basin,4,I_4,79.6611557006836,0.5251693725585938,72.37212753295898,7.289028167724609,3.39663483878834,0.5280228853225708,1.2921158075332642,0.24605344235897064,0.03948657587170601,2.094395160675049,1.2921158075332642,0.026204785332083702,33.0,0.6094242930412292,11.456788063049316,0.18721717654296968,0.0,0.0
grounded_factual,1,3,57209, basin,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon River basin", the Amazon River basin,1,I_1,74.92475891113281,0.5326156616210938,73.36103286743165,1.5637260437011662,0.8202488829777903,0.5280228853225708,1.2921158075332642,0.24605344235897064,0.03948657587170601,2.094395160675049,1.2921158075332642,0.026204785332083702,33.0,0.6094242930412292,11.456788063049316,0.18721717654296968,0.0,0.0
grounded_factual,1,3,57209, basin,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon River basin", the Amazon River basin,3,I_3,66.78164672851562,0.1356201171875,66.2034984588623,0.578148269653326,0.3767388846562622,0.5280228853225708,1.2921158075332642,0.24605344235897064,0.03948657587170601,2.094395160675049,1.2921158075332642,0.026204785332083702,33.0,0.6094242930412292,11.456788063049316,0.18721717654296968,0.0,0.0
grounded_factual,1,3,57209, basin,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon River basin", the Amazon River basin,2,I_2,66.67598724365234,1.1770553588867188,67.98453636169434,-1.308549118041995,0.1165721633122655,0.5280228853225708,1.2921158075332642,0.24605344235897064,0.03948657587170601,2.094395160675049,1.2921158075332642,0.026204785332083702,33.0,0.6094242930412292,11.456788063049316,0.18721717654296968,0.0,0.0
grounded_factual,1,3,57209, basin,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon River basin", the Amazon River basin,0,I_0,42.585693359375,-1.6383438110351562,40.34289722442627,2.2427961349487333,1.4493078209208807,0.5280228853225708,0.22589372098445892,0.08207506686449051,0.0002715298905968666,2.094395160675049,0.04241173341870308,0.05745402351021767,31.0,1.1357903480529785,9.742836952209473,3.141592653589793,0.0,0.0
grounded_factual,1,4,374, is,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon River basin is", the Amazon River basin is,4,I_4,77.65252685546875,-2.0086288452148438,72.63392524719238,5.01860160827637,2.3655507583621196,0.8644267320632935,1.3354467153549194,0.24605344235897064,0.021095260977745056,2.094395160675049,1.3113101720809937,0.014294810593128204,34.0,0.5144676566123962,11.63550090789795,0.18825252622667787,0.0,0.0
grounded_factual,1,4,374, is,"Describe the major geographical features of the Amazon River basin, including its tributaries and the surrounding tropical rainforest ecosystem: the Amazon River basin is", the Amazon River basin is,1,I_1,73.79583740234375,-1.1289215087890625,73.5567195892334,0.2391178131103544,0.2147830505374125,0.8644267320632935,1.3354467153549194,0.24605344235897064,0.021095260977745056,2.094395160675049,1.3113101720809937,0.014294810593128204,34.0,0.5144676566123962,11.63550090789795,0.18825252622667787,0.0,0.0
